dataset,label,language_code,file_path,generator_id,speaker_id,gender,age_group,duration
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002941.flac,,S4258276200315266,Female,18-30,9.568
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002942.flac,,S4258276200315266,Female,18-30,9.662
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002943.flac,,S4258276200315266,Female,18-30,8.32
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002944.flac,,S4258276200315266,Female,18-30,12.448
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002945.flac,,S4258276200315266,Female,18-30,9.47
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002946.flac,,S4258096200339076,Female,18-30,13.216
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002947.flac,,S4258096200339076,Female,18-30,7.937
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002948.flac,,S4258096200339076,Female,18-30,9.762
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002949.flac,,S4258096200339076,Female,18-30,12.161
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002950.flac,,S4258096200339076,Female,18-30,10.815
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002951.flac,,S4258096200339076,Female,18-30,12.542
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002952.flac,,S4258096200339076,Female,18-30,6.208
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002953.flac,,S4258096200339076,Female,18-30,5.92
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002954.flac,,S4258096200339076,Female,18-30,7.072
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002955.flac,,S4258096200339076,Female,18-30,18.401
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002956.flac,,S4258096200339076,Female,18-30,8.129
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002957.flac,,S4258096200339076,Female,18-30,7.55
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002958.flac,,S4258096200339076,Female,18-30,6.976
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002959.flac,,S4258096200339076,Female,18-30,21.952
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002960.flac,,S4258096200339076,Female,18-30,11.296
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002961.flac,,S4258096200339076,Female,18-30,12.256
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002962.flac,,S4258096200339076,Female,18-30,4.8629999999999995
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002963.flac,,S4258096200339076,Female,18-30,8.512
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002964.flac,,S4258096200339076,Female,18-30,18.976
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002965.flac,,S4258096200339076,Female,18-30,5.154
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002966.flac,,S4258096200339076,Female,18-30,6.019
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002967.flac,,S4259906500331916,Male,18-30,1.408
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002968.flac,,S4259906500331916,Male,18-30,3.328
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002969.flac,,S4259906500331916,Male,18-30,3.327
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002970.flac,,S4259906500331916,Male,18-30,8.127
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002971.flac,,S4259906500331916,Male,18-30,13.408
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002972.flac,,S4259906500331916,Male,18-30,1.601
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002973.flac,,S4259906500331916,Male,18-30,13.311
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002974.flac,,S4259906500331916,Male,18-30,16.481
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002975.flac,,S4259906500331916,Male,18-30,8.321
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002976.flac,,S4259906500331916,Male,18-30,12.833
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002977.flac,,S4259906500331916,Male,18-30,16.672
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002978.flac,,S4259906500331916,Male,18-30,17.054
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002979.flac,,S4259906500331916,Male,18-30,2.082
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002980.flac,,S4259022400355509,Female,30-45,21.76
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002981.flac,,S4259022400355509,Female,30-45,17.824
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002982.flac,,S4259022400355509,Female,30-45,4.095
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002983.flac,,S4259022400355509,Female,30-45,9.186
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002984.flac,,S4259022400355509,Female,30-45,9.185
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002985.flac,,S4259592200350392,Male,18-30,1.26
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002986.flac,,S4259444200360713,Male,45-60,6.033
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002987.flac,,S4259814200331517,Male,18-30,6.206
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002988.flac,,S4259814200331517,Male,18-30,20.417
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002989.flac,,S4259814200331517,Male,18-30,19.36
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002990.flac,,S4259814200331517,Male,18-30,5.536
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002991.flac,,S4259814200331517,Male,18-30,8.222
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002992.flac,,S4259814200331517,Male,18-30,13.314
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002993.flac,,S4259814200331517,Male,18-30,11.105
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002994.flac,,S4259814200331517,Male,18-30,10.72
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002995.flac,,S4259814200331517,Male,18-30,7.938
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002996.flac,,S4259814200331517,Male,18-30,4.767
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002997.flac,,S4259814200331517,Male,18-30,5.825
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002998.flac,,S4259814200331517,Male,18-30,8.705
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_002999.flac,,S4259814200331517,Male,18-30,6.11
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003000.flac,,S4259814200331517,Male,18-30,12.256
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003001.flac,,S4259814200331517,Male,18-30,13.600999999999999
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003002.flac,,S4259814200331517,Male,18-30,10.021
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003003.flac,,S4259613100393037,Male,30-45,28.096
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003004.flac,,S4259613100393037,Male,30-45,29.99
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003005.flac,,S4259613100393037,Male,30-45,29.72
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003006.flac,,S4259613100393037,Male,30-45,29.149
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003007.flac,,S4259613100393037,Male,30-45,29.988
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003008.flac,,S4259613100393037,Male,30-45,29.703
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003009.flac,,S4259613100393037,Male,30-45,28.661
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003010.flac,,S4259613100393037,Male,30-45,29.164
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003011.flac,,S4259613100393037,Male,30-45,27.995
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003012.flac,,S4259613100393037,Male,30-45,29.683
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003013.flac,,S4259613100393037,Male,30-45,29.89
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003014.flac,,S4259613100393037,Male,30-45,29.762
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003015.flac,,S4259613100393037,Male,30-45,28.529
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003016.flac,,S4259613100393037,Male,30-45,27.933
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003017.flac,,S4259613100393037,Male,30-45,29.021
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003018.flac,,S4259613100393037,Male,30-45,28.788
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003019.flac,,S4259613100393037,Male,30-45,29.508
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003020.flac,,S4259613100393037,Male,30-45,26.514
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003021.flac,,S4259613100393037,Male,30-45,26.708
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003022.flac,,S4259613100393037,Male,30-45,27.077
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003023.flac,,S4259613100393037,Male,30-45,15.462
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003024.flac,,S4259456800398977,Male,18-30,2.558
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003025.flac,,S4259456800398977,Male,18-30,0.929
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003026.flac,,S4259456800398977,Male,18-30,1.791
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003027.flac,,S4258080800308042,Female,18-30,10.336
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003028.flac,,S4258080800308042,Female,18-30,8.992
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003029.flac,,S4258080800308042,Female,18-30,11.009
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003030.flac,,S4258080800308042,Female,18-30,7.649
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003031.flac,,S4258080800308042,Female,18-30,7.263
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003032.flac,,S4258080800308042,Female,18-30,8.512
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003033.flac,,S4258080800308042,Female,18-30,3.231
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003034.flac,,S4259479000388768,Female,30-45,7.884
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003035.flac,,S4259872100331670,Male,45-60,0.8270000000000001
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003036.flac,,S4259872100331670,Male,45-60,7.346
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003037.flac,,S4259872100331670,Male,45-60,6.5760000000000005
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003038.flac,,S4259872100331670,Male,45-60,16.326
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003039.flac,,S4259872100331670,Male,45-60,15.903
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003040.flac,,S4259872100331670,Male,45-60,8.32
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003041.flac,,S4259872100331670,Male,45-60,5.167
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003042.flac,,S4259872100331670,Male,45-60,6.435
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003043.flac,,S4259872100331670,Male,45-60,5.25
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003044.flac,,S4259872100331670,Male,45-60,8.607
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003045.flac,,S4259872100331670,Male,45-60,11.392
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003046.flac,,S4259872100331670,Male,45-60,5.44
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003047.flac,,S4259872100331670,Male,45-60,0.545
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003048.flac,,S4259872100331670,Male,45-60,13.312
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003049.flac,,S4259872100331670,Male,45-60,8.292
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003050.flac,,S4259872100331670,Male,45-60,7.454
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003051.flac,,S4259872100331670,Male,45-60,1.313
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003052.flac,,S4259872100331670,Male,45-60,7.938
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003053.flac,,S4259872100331670,Male,45-60,6.017
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003054.flac,,S4259872100331670,Male,45-60,8.357
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003055.flac,,S4259872100331670,Male,45-60,1.5979999999999999
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003056.flac,,S4259872100331670,Male,45-60,5.344
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003057.flac,,S4259872100331670,Male,45-60,5.156
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003058.flac,,S4259872100331670,Male,45-60,11.006
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003059.flac,,S4259872100331670,Male,45-60,4.316
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003060.flac,,S4259872100331670,Male,45-60,4.673
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003061.flac,,S4259872100331670,Male,45-60,12.547
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003062.flac,,S4259872100331670,Male,45-60,8.013
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003063.flac,,S4259872100331670,Male,45-60,13.437
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003064.flac,,S4259872100331670,Male,45-60,7.646
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003065.flac,,S4259872100331670,Male,45-60,6.688
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003066.flac,,S4259872100331670,Male,45-60,1.234
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003067.flac,,S4259872100331670,Male,45-60,2.274
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003068.flac,,S4259872100331670,Male,45-60,9.471
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003069.flac,,S4259872100331670,Male,45-60,5.44
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003070.flac,,S4259872100331670,Male,45-60,12.736
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003071.flac,,S4259872100331670,Male,45-60,9.087
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003072.flac,,S4259872100331670,Male,45-60,8.031
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003073.flac,,S4259872100331670,Male,45-60,5.825
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003074.flac,,S4259872100331670,Male,45-60,11.871
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003075.flac,,S4259872100331670,Male,45-60,10.433
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003076.flac,,S4259872100331670,Male,45-60,9.76
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003077.flac,,S4259872100331670,Male,45-60,1.313
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003078.flac,,S4259872100331670,Male,45-60,1.409
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003079.flac,,S4259872100331670,Male,45-60,8.704
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003080.flac,,S4259872100331670,Male,45-60,7.456
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003081.flac,,S4259872100331670,Male,45-60,5.344
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003082.flac,,S4259872100331670,Male,45-60,9.475
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003083.flac,,S4259872100331670,Male,45-60,15.137
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003084.flac,,S4259872100331670,Male,45-60,6.305
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003085.flac,,S4259872100331670,Male,45-60,9.183
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003086.flac,,S4259872100331670,Male,45-60,11.007
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003087.flac,,S4259872100331670,Male,45-60,8.705
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003088.flac,,S4259872100331670,Male,45-60,5.536
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003089.flac,,S4259872100331670,Male,45-60,21.983
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003090.flac,,S4259872100331670,Male,45-60,4.096
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003091.flac,,S4259872100331670,Male,45-60,2.754
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003092.flac,,S4259872100331670,Male,45-60,4.5760000000000005
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003093.flac,,S4259872100331670,Male,45-60,5.248
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003094.flac,,S4259872100331670,Male,45-60,6.206
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003095.flac,,S4259872100331670,Male,45-60,4.574
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003096.flac,,S4259872100331670,Male,45-60,5.632
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003097.flac,,S4259872100331670,Male,45-60,7.361
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003098.flac,,S4259872100331670,Male,45-60,6.883
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003099.flac,,S4259872100331670,Male,45-60,5.822
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003100.flac,,S4259872100331670,Male,45-60,0.927
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003101.flac,,S4259872100331670,Male,45-60,7.841
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003102.flac,,S4259872100331670,Male,45-60,16.288
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003103.flac,,S4259872100331670,Male,45-60,2.37
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003104.flac,,S4259872100331670,Male,45-60,10.101
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003105.flac,,S4259654200310157,Female,18-30,8.127
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003106.flac,,S4259654200310157,Female,18-30,1.6019999999999999
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003107.flac,,S4259654200310157,Female,18-30,2.08
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003108.flac,,S4259654200310157,Female,18-30,18.88
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003109.flac,,S4259654200310157,Female,18-30,8.031
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003110.flac,,S4259654200310157,Female,18-30,10.72
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003111.flac,,S4259654200310157,Female,18-30,6.016
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003112.flac,,S4256074400335840,Male,18-30,23.2
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003113.flac,,S4256074400335840,Male,18-30,26.75
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003114.flac,,S4256074400335840,Male,18-30,25.504
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003115.flac,,S4256074400335840,Male,18-30,22.144
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003116.flac,,S4256074400335840,Male,18-30,27.487
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003117.flac,,S4256074400335840,Male,18-30,26.463
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003118.flac,,S4256074400335840,Male,18-30,16.001
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003119.flac,,S4256074400335840,Male,18-30,22.717
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003120.flac,,S4256074400335840,Male,18-30,27.615
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003121.flac,,S4256074400335840,Male,18-30,25.984
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003122.flac,,S4256074400335840,Male,18-30,27.039
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003123.flac,,S4256074400335840,Male,18-30,27.327
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003124.flac,,S4256074400335840,Male,18-30,28.384
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003125.flac,,S4256074400335840,Male,18-30,15.423
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003126.flac,,S4256074400335840,Male,18-30,23.584
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003127.flac,,S4256074400335840,Male,18-30,29.822
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003128.flac,,S4256074400335840,Male,18-30,21.76
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003129.flac,,S4256074400335840,Male,18-30,14.369
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003130.flac,,S4259114200304646,Male,18-30,7.936
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003131.flac,,S4259114200304646,Male,18-30,10.528
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003132.flac,,S4259114200304646,Male,18-30,5.631
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003133.flac,,S4259114200304646,Male,18-30,10.816
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003134.flac,,S4259114200304646,Male,18-30,11.966
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003135.flac,,S4259114200304646,Male,18-30,8.414
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003136.flac,,S4259114200304646,Male,18-30,8.414
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003137.flac,,S4259114200304646,Male,18-30,7.744
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003138.flac,,S4259114200304646,Male,18-30,14.945
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003139.flac,,S4259114200304646,Male,18-30,9.953
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003140.flac,,S4259114200304646,Male,18-30,6.976
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003141.flac,,S4259114200304646,Male,18-30,7.359
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003142.flac,,S4259114200304646,Male,18-30,15.231
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003143.flac,,S4259114200304646,Male,18-30,10.914
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003144.flac,,S4259114200304646,Male,18-30,8.031
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003145.flac,,S4259114200304646,Male,18-30,7.166
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003146.flac,,S4259114200304646,Male,18-30,10.529
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003147.flac,,S4259114200304646,Male,18-30,7.456
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003148.flac,,S4259114200304646,Male,18-30,18.4
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003149.flac,,S4259114200304646,Male,18-30,6.4030000000000005
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003150.flac,,S4259114200304646,Male,18-30,7.549
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003151.flac,,S4259114200304646,Male,18-30,5.63
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003152.flac,,S4259114200304646,Male,18-30,8.704
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003153.flac,,S4259114200304646,Male,18-30,7.554
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003154.flac,,S4259114200304646,Male,18-30,9.472
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003155.flac,,S4259114200304646,Male,18-30,9.089
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003156.flac,,S4259114200304646,Male,18-30,12.159
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003157.flac,,S4259114200304646,Male,18-30,8.129
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003158.flac,,S4259114200304646,Male,18-30,10.718
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003159.flac,,S4259114200304646,Male,18-30,19.745
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003160.flac,,S4259114200304646,Male,18-30,5.247
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003161.flac,,S4259114200304646,Male,18-30,10.144
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003162.flac,,S4259114200304646,Male,18-30,6.113
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003163.flac,,S4259114200304646,Male,18-30,6.976
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003164.flac,,S4259114200304646,Male,18-30,17.918
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003165.flac,,S4259114200304646,Male,18-30,17.68
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003166.flac,,S4259787800366450,Male,60+,19.3878125
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003167.flac,,S4259797700366769,Female,30-45,1.025
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003168.flac,,S4259797700366769,Female,30-45,0.928
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003169.flac,,S4259797700366769,Female,30-45,7.168
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003170.flac,,S4259797700366769,Female,30-45,3.328
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003171.flac,,S4259797700366769,Female,30-45,1.695
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003172.flac,,S4259797700366769,Female,30-45,0.8320000000000001
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003173.flac,,S4259797700366769,Female,30-45,1.119
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003174.flac,,S4259797700366769,Female,30-45,3.134
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003175.flac,,S4259797700366769,Female,30-45,1.024
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003176.flac,,S4259797700366769,Female,30-45,3.04
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003177.flac,,S4259797700366769,Female,30-45,7.263
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003178.flac,,S4259797700366769,Female,30-45,1.024
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003179.flac,,S4259797700366769,Female,30-45,0.447
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003180.flac,,S4259797700366769,Female,30-45,3.039
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003181.flac,,S4259797700366769,Female,30-45,1.214
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003182.flac,,S4259797700366769,Female,30-45,3.232
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003183.flac,,S4259797700366769,Female,30-45,0.545
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_003184.flac,,S4259797700366769,Female,30-45,5.152
